# Time [h]	MS [g/L]	Lignin [g/L]	Butyric [g/L]	Initial_Substrate [g/L]	Carbohydrates [g/L]	Substrate [g/L]	MO_AcidoLCFA [g/L]	MO_hydroM [g/L]	MO_Acetic [g/L]	Proteins [g/L]	AA [g/L]	MO_acetoM [g/L]	Propionic [g/L]	Carbondioxide [g/L]	MO_Propionic [g/L]	MO_ButyricValeric [g/L]	Valeric [g/L]	LCFA [g/L]	MO_AcidoMS [g/L]	Methane [g/L]	Hydrogen [g/L]	Lipids [g/L]	MO_AcidoAA [g/L]	Acetic [g/L]	Nitrogen [g/L]	NH4N [g/L]
3.0	0.013349526447077	116.50530586996	0.0073565792960263	0.0	0.82485455254572	0.78059954763429	1.3719959067482	3.5046079054609	1.0635720642573	0.28835464415954	0.0085739862655102	1.9541538636546	0.036023518303041	0.2471064788992	1.1585280339671	1.9838410018665	0.002686047619946	0.36594165855777	7.1396878589991	0.060227504909706	1.7775026449749E-6	0.23620230029548	1.0699108636095	0.091870418241334	0.30694322356632	0.30694322171057	
3.2	0.01232837518023	116.50676208392	0.0067669492689315	0.0	0.7623930868959	0.77437996436562	1.3727115695544	3.5162489434514	1.0645464184255	0.26560887876593	0.0078634057208599	1.9563815970094	0.032579341005035	0.24264224840118	1.1595353323018	1.9844766601443	0.002470543308441	0.36769473862128	7.1428816113346	0.054661815499699	1.6020197098348E-6	0.2173809752493	1.0713997146907	0.075516172469586	0.26815348467227	0.26815348310009	
3.48	0.011042723821266	116.50877685609	0.0060295341647615	0.0	0.68331733992603	0.7657558814222	1.3738574939277	3.5309935604443	1.0656979382782	0.23682582148839	0.0069776299642244	1.9589449259077	0.028371531008595	0.2097351317927	1.1607540577347	1.9851953284954	0.0021998786849806	0.36708860783151	7.1466422577063	0.047518719971775	1.412533447182E-6	0.1935665811091	1.0732381652258	0.062707134182149	0.22211385131772	0.22211385006034	
3.872	0.009490017747577	116.51155215803	0.0051450491795273	0.0	0.58714922588768	0.75384368731617	1.3756990836891	3.5492609024815	1.0670473782692	0.2018457632009	0.005918850964918	1.9618846681963	0.023528082130315	0.17549100048947	1.1621284660084	1.9859049147843	0.0018737377115698	0.36108972208483	7.1506726052677	0.040431729994431	1.2188331120155E-6	0.16462983805912	1.0753854357346	0.052918376091517	0.17087643252189	0.17087643159006	
4.0	0.0090336131182969	116.51245438668	0.0048870778454878	0.0	0.55890089526886	0.74999398868664	1.3763484890601	3.5547447485579	1.0674429714976	0.19157678883063	0.0056088955922749	1.9627357238735	0.022153281450248	0.16689516271992	1.1625069116334	1.9860726688112	0.0017785369462573	0.35806875706429	7.1517212713174	0.038649623894958	1.1643302767412E-6	0.15613618548162	1.0759943921353	0.050536473821084	0.15677224654492	0.15677224569852	
4.2	0.0083737830053902	116.51385342166	0.004513021510381	0.0	0.51769094171463	0.74401822088344	1.3774158216268	3.5628689792186	1.0680174083275	0.17660213068663	0.0051633232544062	1.9639639470232	0.020204513165361	0.16392380693843	1.1630319490889	1.9862750614352	0.0016399745866515	0.3542724676587	7.153110609855	0.036772827414281	1.0897711021524E-6	0.14375161610134	1.0768597651594	0.047039208769154	0.13706898841607	0.13706898768618	
4.48	0.007542419097953	116.51579091765	0.0040436662222944	0.0	0.46550350007103	0.73573218830237	1.379012903602	3.5734174366023	1.068745301045	0.1576508957047	0.0046054278236658	1.9655083049878	0.017830695798066	0.14786815419146	1.1636439348894	1.9864463218225	0.0014656430885109	0.34711423840069	7.1545875032221	0.033862414152238	1.0004111979628E-6	0.12808075277408	1.0779098788933	0.04324634463895	0.11364088610054	0.11364088550508	
4.872	0.0065380601349303	116.51846294784	0.0034788976377476	0.0	0.40200544311498	0.72428687958826	1.3814153301604	3.5867860356251	1.0696404344696	0.13461581529817	0.0039357221813581	1.9673909883156	0.015076701373839	0.1312072098028	1.1642901692282	1.9864917055046	0.0012552512479961	0.3340925026354	7.1558414481315	0.03063331818049	8.9775974535303E-7	0.1090376390722	1.0790998853126	0.039067036594967	0.087526432978073	0.08752643252745	
5.0	0.0062430403560214	116.51932870854	0.0033139440252821	0.0	0.38334648334145	0.72058810373033	1.3822335425426	3.590849307862	1.0699065587189	0.12785271226927	0.0037395848746914	1.9679472438891	0.014288753199141	0.12688103826842	1.1644564585548	1.9864645169692	0.0011937718051967	0.32925286062549	7.1560744657382	0.029750574261016	8.677317632912E-7	0.10344773602065	1.0794278196969	0.037879751673659	0.080332376303405	0.080332375891795	
5.2	0.0058166526815216	116.52067175056	0.0030746225509646	0.0	0.35611832600138	0.71484659980394	1.3835455054358	3.5969192522147	1.0702976800825	0.11798955038287	0.0034568439343105	1.9687622371157	0.01316248814365	0.12590798889528	1.1646744344654	1.9863828304363	0.0011043453991261	0.3231606422569	7.1562742013183	0.028933348599997	8.2685774590161E-7	0.095296731651367	1.0798836602389	0.036238390574279	0.070277005284397	0.070277004926695	
5.48	0.0052800764622972	116.52253257438	0.0027741399760072	0.0	0.32162196046458	0.70688538191142	1.3854462415311	3.6048877309003	1.0707990482463	0.1055053696312	0.0031022966589636	1.969802915297	0.011774260716942	0.11681398275301	1.1649015732077	1.986194836343	9.9184514364178E-4	0.31369243750144	7.1562449235103	0.027266824174849	7.75870616022E-7	0.084982068546221	1.0804157264814	0.034228071140773	0.058312488489449	0.058312488194964	
5.872	0.0046336684036268	116.5251003315	0.0024126670312398	0.0	0.2796203928332	0.69588869646833	1.3882013014567	3.6151144469122	1.0714188195795	0.090327501365409	0.002676404531045	1.9710839710121	0.010139968096437	0.10724561701751	1.1650851959826	1.9858038260956	8.5618956526557E-4	0.29905755152945	7.1556667756407	0.025276264783749	7.156124969736E-7	0.072446339093653	1.0809763535857	0.031865387493412	0.04496745963065	0.044967459405518	
6.0	0.0044440183523208	116.52593102214	0.0023071448928031	0.0	0.2672712577752	0.69233493027833	1.3891187299448	3.6182499290978	1.0716032249021	0.085870481906163	0.002551728361879	1.971464035507	0.0096685329612209	0.10471798758673	1.1651163707432	1.9856485006427	8.1656712205863E-4	0.29404857013234	7.1553614259598	0.0247141323083	6.9789915070657E-7	0.068766300892513	1.0811195017181	0.031181920468701	0.041289773712546	0.041289773506316	
6.2	0.0041712267849166	116.52721993006	0.0021542726645065	0.0	0.24924347565595	0.6868185142901	1.3905656578176	3.622955712308	1.0718739876917	0.079369592790564	0.0023721326392289	1.9720214667087	0.0089910287340344	0.10462720116073	1.1651381106009	1.9853799715607	7.5903336557498E-4	0.28748752058335	7.1547756626153	0.024277255837086	6.7334978788307E-7	0.063399835147725	1.0813059484844	0.030231660328605	0.036148836450807	0.036148836270851	
6.48	0.003829623750446	116.52900614657	0.0019628472496694	0.0	0.22638892281119	0.6791693936374	1.3926127547889	3.6291694101965	1.0722198017786	0.071139437456317	0.0021472876016746	1.9727327086697	0.0081509973562262	0.098828429655844	1.1651180251032	1.9849554960895	6.8682535604733E-4	0.27805092688697	7.1537513666037	0.023135816771217	6.4246122423207E-7	0.056608141386205	1.0814971140628	0.029059156155133	0.030031928952099	0.030031928803179	
6.872	0.0034217812563714	116.53147155886	0.0017337038035734	0.0	0.19853455515817	0.66860377787778	1.395491502235	3.6371950284206	1.0726431401064	0.061130194474552	0.0018781398917309	1.9736034033084	0.0071571185433316	0.092793989949451	1.1650024052434	1.9842769128406	6.0009672109568E-4	0.26468120627391	7.1519619683311	0.021724633659216	6.0574411942617E-7	0.048352629283641	1.0816433828082	0.027683996105755	0.023212094643738	0.023212094529135	
7.0	0.0033024335829301	116.53226854653	0.0016670261392068	0.0	0.19033823465519	0.66518933894754	1.3964314233718	3.6396662971718	1.0727679161826	0.058190169763406	0.0017994655151982	1.9738601720911	0.0068698455591493	0.091208203516806	1.1649458324487	1.9840371026885	5.7482214630982E-4	0.26034517465426	7.1513005232691	0.021321119758148	5.9498578304937E-7	0.045928793723925	1.0816648537171	0.027288629788558	0.021333548827465	0.021333548722263	
7.2	0.0031330859583619	116.53350525767	0.0015708689701155	0.0	0.17836598406162	0.65988919235901	1.3978927621934	3.643379971611	1.0729493329386	0.053901099316218	0.0016867205245008	1.974234004585	0.0064569622373403	0.091614531808239	1.1648397232917	1.9836453039659	5.3824609962188E-4	0.25433534444999	7.1501949282559	0.021066577862352	5.798827449309E-7	0.042393859910345	1.0816738499709	0.026743158270526	0.018709627687745	0.018709627595635	
7.48	0.0029236415655175	116.53521926501	0.001451392689097	0.0	0.16317446646556	0.65253994498994	1.3999168248699	3.64828636921	1.073176744442	0.048469462059937	0.0015463307377845	1.9747040586044	0.0059459993441705	0.087703598046854	1.1646578999198	1.9830646771382	4.9258238122462E-4	0.2461550072251	7.1485116868573	0.020197399680851	5.6087036712509E-7	0.037919434166973	1.0816403847769	0.026082862063509	0.015592698030556	0.015592697953943	
7.872	0.0026787374070078	116.53758518984	0.0013100444167833	0.0	0.14463337925239	0.64238852292921	1.402682344331	3.6546144677461	1.0734451508696	0.041860545731001	0.0013795948404118	1.9752628239148	0.005344597194651	0.083791944245851	1.16434554215	1.9821960116338	4.3813116975658E-4	0.23537086623478	7.1459193077632	0.019090476318783	5.3849940650746E-7	0.032479337512962	1.08151350468	0.02534245406053	0.012129522047727	0.012129521988261	
8.0	0.0026073520114429	116.53834972917	0.0012691830568746	0.0	0.13917114854072	0.63910795045869	1.4035677911947	3.6565602951433	1.0735216938744	0.039918540061288	0.0013309186084807	1.9754233066324	0.0051714012598794	0.08279591833803	1.1642311243397	1.9819003326675	4.2231770146227E-4	0.23204306551834	7.145021633528	0.018770924293378	5.3201442547517E-7	0.030881803493335	1.0814547518736	0.025136924838178	0.011178454659633	0.011178454604862	
8.2	0.0025090296634801	116.53953612105	0.0012107245909607	0.0	0.13118596142568	0.63401559831123	1.4049253742884	3.6594767136764	1.0736296628936	0.037084642482417	0.001261783407564	1.9756512816948	0.0049235742034871	0.083585327228723	1.1640405762509	1.981426991113	3.9952511780022E-4	0.22707384011209	7.1435709672545	0.018607689143009	5.2290600572962E-7	0.028551624775205	1.081346730963	0.024870077137699	0.0098542190460552	0.009854218997813	
8.48	0.0023901722549455	116.54118044218	0.0011389945630626	0.0	0.12104047346261	0.62695447596013	1.406767662042	3.663310724666	1.0737577201502	0.03349424006768	0.0011761904844263	1.9759254526549	0.0046193347049875	0.08090970922766	1.1637517123151	1.980743055194	3.7122739522279E-4	0.22062848263789	7.1414499624828	0.017885075908078	5.1155185282212E-7	0.025601493241774	1.081165124076	0.024572869364063	0.0082902735887418	0.0082902735481961	
8.872	0.0022552766844277	116.54345031376	0.0010552818669807	0.0	0.1086331430441	0.6172010269362	1.4092167886982	3.6682150403028	1.0738932624956	0.029122635317333	0.0010746878947858	1.9762246933237	0.0042649452466688	0.078441747565258	1.1633089917807	1.9797487262819	3.375846078989E-4	0.21269443293886	7.1383236144957	0.016949692801041	4.9860345186029E-7	0.022013425153167	1.0808581467068	0.024296942038386	0.0065709051430223	0.0065709051109205	
9.0	0.0022156476692096	116.54418370376	0.0010311587828597	0.0	0.10497183767944	0.61404907421471	1.4099866282338	3.6697143995304	1.0739279551606	0.027837321548238	0.0010447903926848	1.976303958406	0.0041632593090463	0.077859583049812	1.1631562508411	1.9794161520398	3.2778567860549E-4	0.21036662803317	7.1372687552209	0.01668006336463	4.9490767947004E-7	0.020959455017953	1.0807465156669	0.024231070976222	0.0061028602653817	0.0061028602355753	
9.2	0.0021630744404774	116.54532181431	9.967271012023E-4	0.0	0.099613167972126	0.6091563736875	1.4111527379594	3.6719512998742	1.0739720815057	0.025960953166898	0.0010022348374194	1.9764085110563	0.004018089730212	0.078980123336384	1.1629098343965	1.9788890534892	3.1360510752136E-4	0.20650048039498	7.1355884398034	0.016576097880532	4.8977196581025E-7	0.019421810941884	1.0805614151147	0.024175242822613	0.005456353929508	0.00545635390287	
9.48	0.0020996511952564	116.54689934707	9.5440658387879E-4	0.0	0.092792334386028	0.60237208824678	1.412709557364	3.6748726409345	1.0740141409331	0.023582179264027	9.4859394525496E-4	1.9765172743823	0.0038398813308821	0.077160023879354	1.1625503928907	1.9781372420409	2.9580225131246E-4	0.20167193182966	7.1331760661572	0.015958068774537	4.833727843101E-7	0.017474445981221	1.0802823350922	0.024145026810472	0.0047031091771674	0.0047031091542177	
9.872	0.0020247049119135	116.54907733478	9.0378348042627E-4	0.0	0.084427333936804	0.5930010258422	1.4147416439689	3.6785830747918	1.0740369225487	0.020682962749805	8.8192077341402E-4	1.9766009551205	0.0036292647963619	0.075716922270412	1.1620224304645	1.9770609184295	2.7396297879086E-4	0.19602652611843	7.1296944674726	0.015171883328658	4.7617264201165E-7	0.015104796833413	1.0798571182681	0.024185085950381	0.003893103756256	0.0038931037372686	
10.0	0.0020010816546295	116.54978104512	8.8871974535303E-4	0.0	0.08195313390952	0.5899726525756	1.4153737791398	3.6797136333949	1.0740367612644	0.019829848931137	8.6149802959742E-4	1.9766138661368	0.0035674995892579	0.075431194516315	1.1618448051722	1.9767043963897	2.6740592273483E-4	0.19442911420731	7.1285350328112	0.014951114763119	4.7407808536474E-7	0.014408438562451	1.0797108174927	0.02420725199568	0.003676374299605	0.003676374281677	
10.2	0.001968086918029	116.55087319207	8.6650283484239E-4	0.0	0.078326025319641	0.58527178087132	1.4163269616734	3.6813992726775	1.0740288955205	0.018583706185829	8.3111378040748E-4	1.9766196685891	0.003477402504471	0.076814096693549	1.1615623815136	1.9761426056553	2.5764770737096E-4	0.19137064495956	7.1267021240369	0.014922183593827	4.7108159214025E-7	0.013392217428463	1.0794752800204	0.024277581724377	0.0033810318159792	0.0033810317994946	
10.48	0.0019234834721365	116.55238721042	8.3745841121978E-4	0.0	0.073697516565812	0.57875348705263	1.417595568972	3.6836032395472	1.0740035834906	0.017002461357741	7.9034629117234E-4	1.976600839665	0.0033616432548099	0.075553313035587	1.1611579936791	1.9753473595053	2.4477600757743E-4	0.18757040053268	7.1240963421409	0.014428880074676	4.6697085006788E-7	0.012104615926956	1.0791325581727	0.024374820419934	0.0030441289329932	0.0030441289181543	
10.872	0.0018604454314915	116.55447789195	7.9897237272143E-4	0.0	0.067999052412825	0.56974983420181	1.4192572585054	3.6864232126735	1.0739434507723	0.015072528387836	7.3531703040424E-4	1.9765279506602	0.0032129492895077	0.074778822916385	1.1605766668318	1.9742191318228	2.2778931461049E-4	0.18309128436339	7.1203791521479	0.013829996976277	4.6175936198321E-7	0.010536664737178	1.0786303028971	0.024504404167018	0.0026924721141159	0.0026924721009941	
11.0	0.001839155664029	116.55515344437	7.8671904185952E-4	0.0	0.066308164731909	0.56684019772213	1.4197771879745	3.6872891302254	1.0739188094753	0.014503961881547	7.178869508944E-4	1.9764947092975	0.0031665160365305	0.074681044515361	1.1603836213491	1.9738475343503	2.2245149372461E-4	0.18180176563589	7.1191503059921	0.013669657068331	4.6009861090993E-7	0.01007561936624	1.0784614194619	0.024539382791717	0.0026003928971493	0.002600392884477	
11.2	0.001805821367024	116.556201978	7.6777969682369E-4	0.0	0.063823871950299	0.56232363816787	1.4205666692946	3.6885905909921	1.0738756999673	0.013672769540589	6.9090709921035E-4	1.9764341125392	0.0030959513075794	0.0762181170436	1.1600790383361	1.9732639791366	2.1427903278963E-4	0.17903303257254	7.1172161498411	0.013738379504703	4.5746164209644E-7	0.009402512762345	1.0781930309455	0.024610935498354	0.0024766996552601	0.0024766996431916	
11.48	0.0017576582914623	116.55765569965	7.413988931682E-4	0.0	0.060642766168451	0.55606091391153	1.4216307575586	3.6903145482454	1.0738069488871	0.012616688151897	6.5375094998448E-4	1.9763334671996	0.0029990252891509	0.075245456270985	1.1596471644294	1.9724415281649	2.0308372933525E-4	0.17546130264058	7.1144818223836	0.01338313061971	4.5339035343042E-7	0.0085490825243616	1.0778087944401	0.02466846192327	0.0023386475649714	0.0023386475535765	
11.872	0.0016878823084821	116.55966339949	7.0458888375179E-4	0.0	0.056705710012385	0.54741027579761	1.4230541867306	3.6925671135104	1.0736965560456	0.011325126640858	6.0340391424471E-4	1.9761657960738	0.0028652800642235	0.074809972271838	1.1590331713869	1.9712806245656	1.8789851729567E-4	0.17095856373872	7.1106073254488	0.012964909923106	4.4767310372385E-7	0.007508750775721	1.0772560578965	0.024686403054003	0.0021986367482958	0.0021986367375841	
12.0	0.0016650832961408	116.56031217901	6.9271064607672E-4	0.0	0.055532473431545	0.5446147224011	1.4235063587996	3.6932693418368	1.0736576249575	0.010943989902332	5.876700377709E-4	1.9761055498039	0.0028221453327785	0.074802648668185	1.1588306296964	1.9708994751215	1.8310307581787E-4	0.16958590711478	7.1093319444094	0.012857803887138	4.4578895185944E-7	0.0072025819956512	1.0770723263786	0.024679215965259	0.0021627793888506	0.0021627793783138	
12.2	0.0016291839452413	116.56131921248	6.7436018822233E-4	0.0	0.053803642469606	0.54027525120947	1.4242002478542	3.6943361386028	1.0735942425919	0.010386150858486	5.6356399694636E-4	1.9760065519433	0.0027559881058953	0.076385154851221	1.1585122766514	1.9703020176379	1.7579499943193E-4	0.16663267408969	7.1073296357862	0.013008436555814	4.4262915856161E-7	0.0067553155100841	1.0767822494944	0.024666910630115	0.0021153822898856	0.00211538227958	
12.48	0.0015790674252171	116.56271549447	6.4898138556923E-4	0.0	0.051579812586743	0.53425807991905	1.4251490546012	3.6957696440855	1.0735007717932	0.0096760822195931	5.311310199551E-4	1.9758588686723	0.0026640290651743	0.075499311366583	1.1580630236086	1.9694619587315	1.6589114395029E-4	0.16266325714303	7.1045082962327	0.012752771575506	4.3778974311014E-7	0.0061876822695089	1.0763704629937	0.024606625948939	0.0020642008819438	0.0020642008718879	
12.872	0.00151041577019	116.56464402503	6.1451325291554E-4	0.0	0.048808591214789	0.52594662082729	1.4264405822725	3.6976773069395	1.0733616830908	0.0088052275675071	4.8879072865617E-4	1.9756361429385	0.0025376516696034	0.075178496857021	1.1574277577854	1.9682795062518	1.5280139472537E-4	0.1573710454733	7.1005264898073	0.012447472607249	4.3102322357793E-7	0.005494703816855	1.0757840165802	0.024464814024277	0.0020152732348329	0.0020152732250156	
13.0	0.0014887598082394	116.56526724378	6.0364304269783E-4	0.0	0.047978192809016	0.52326067840027	1.4268550508321	3.6982788929457	1.0733145011847	0.0085476386574739	4.7584151399122E-4	1.9755599503229	0.0024973510500579	0.075201995261243	1.1572189034318	1.9678919893651	1.4875120641447E-4	0.15569544222252	7.0992192250883	0.012371174214592	4.288229478302E-7	0.0052905070925169	1.0755903411275	0.024409217312647	0.0020034898442088	0.002003489834449	
13.2	0.0014554542588021	116.56623463192	5.8711803787116E-4	0.0	0.046749924009402	0.51909135358514	1.427494679927	3.6991987350817	1.0732391082199	0.008170012100329	4.5637844743989E-4	1.97543759947	0.0024360353031256	0.076770021367346	1.156891247247	1.9672851872185	1.4266570538306E-4	0.15232802961377	7.0971700194079	0.012567919398699	4.250355008869E-7	0.0049919465745831	1.0752856999351	0.02430556206692	0.0019889046199241	0.0019889046102354	
13.48	0.0014102890638303	116.5675759982	5.6483030718071E-4	0.0	0.0451608216234	0.5133101093744	1.4283748050755	3.7004441447577	1.0731303084919	0.0076881109075581	4.3077001828244E-4	1.9752598354309	0.0023523649985808	0.075880921293483	1.1564299985181	1.9664331847081	1.34604589171E-4	0.14771128624785	7.0942885365236	0.01236167464744	4.1941648558477E-7	0.0046125201468221	1.0748553705631	0.024137816937313	0.0019756247414227	0.0019756247317988	
13.872	0.0013503205261823	116.56942876667	5.3546977191899E-4	0.0	0.043163458263793	0.50532453327607	1.4295793485125	3.7021154362557	1.072972141682	0.00709477917989	3.9813911946238E-4	1.9749991918667	0.0022403498900754	0.07558882073385	1.155779708869	1.9652360163717	1.2424386406078E-4	0.14141773802088	7.0902321592133	0.01210654668711	4.1164255081503E-7	0.0041483268261775	1.0742461997813	0.023869318162521	0.0019677948146952	0.0019677948051095	
14.0	0.0013316252981655	116.57002751385	5.2636720490365E-4	0.0	0.042560836460969	0.50274390457206	1.4299666678618	3.7026449253384	1.0729191807588	0.0069187144133099	3.882572354298E-4	1.9749114056414	0.0022052243492774	0.075623912530741	1.1555663436635	1.9648441439996	1.2108897273414E-4	0.13940087436547	7.0889026616508	0.012043153057632	4.0914135827935E-7	0.0040113044149941	1.0740458169094	0.02377686791822	0.0019672229231776	0.0019672229135947	
14.2	0.0013032448858051	116.57095693262	5.1263024813517E-4	0.0	0.041665346417398	0.49873805562354	1.4305645472179	3.7034559356371	1.0728350338222	0.0066600281358999	3.7355025639865E-4	1.9747713873756	0.0021518938177709	0.077167999794939	1.1552319924803	1.9642309471982	1.1637989041027E-4	0.13564581575284	7.0868206671873	0.01225985752183	4.0476327087537E-7	0.0038107147552786	1.0737313496106	0.023604748757309	0.0019683868020489	0.0019683867924603	
14.48	0.0012651202604141	116.57224568049	4.9437126808503E-4	0.0	0.0404986417344	0.49318348909276	1.4313863932102	3.7045551595627	1.0727144103931	0.0063287683551618	3.5438502676265E-4	1.9745695686601	0.002080332277963	0.07626506334869	1.1547620441445	1.9633707798171	1.1023197147801E-4	0.13047652553844	7.0838969890859	0.012071402957224	3.9837681275145E-7	0.0035553041746066	1.07328850862	0.023357135271017	0.0019742337009464	0.0019742336913293	
14.872	0.001214839720125	116.57402581599	4.7063051490391E-4	0.0	0.0390170690317	0.48551102003733	1.4325071013661	3.7060301613489	1.0725403792749	0.0059187601859336	3.3014684741951E-4	1.9742763362218	0.0019862275455917	0.076000349505787	1.1541007975191	1.9621635904731	1.0244049852195E-4	0.12341544372932	7.0797880356147	0.011830773153897	3.8952363948358E-7	0.0032419048884045	1.0726640040829	0.022992301677914	0.0019888462042808	0.0019888461945924	
15.0	0.0011991305077684	116.57460109598	4.6330551640118E-4	0.0	0.038566462065133	0.48303157605033	1.4328661335394	3.7064969928946	1.0724823615595	0.0057965716258922	3.2280753080736E-4	1.9741780962138	0.0019569795225917	0.076049338863684	1.153884135469	1.9617687623684	1.0008235234592E-4	0.1211550121217	7.078442799424	0.011770461765105	3.8669074738016E-7	0.0031491673504988	1.0724590933253	0.022870917697641	0.0019947689195841	0.0019947689098669	
15.2	0.0011753785050815	116.57549409519	4.5225147114798E-4	0.0	0.037893266044804	0.47918279363039	1.433418583561	3.7072108432541	1.0723903586104	0.0056165128267245	3.1191509134283E-4	1.9740217841724	0.0019124731923942	0.077584634374491	1.1535448902145	1.9611512390633	9.6564783754064E-5	0.11720859792033	7.0763375310619	0.011993141454734	3.8174439262201E-7	0.0030131753300018	1.0721379930484	0.022651167454708	0.0020054309967616	0.0020054309869923	
